I260425 15:27:17.745382 826 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 15:27:17
I260425 15:56:39.903751 1084 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-›{‹27247›…-‹14876›…},raft] 142  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=532 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 126ns sem 184ns]; node might be overloaded
I260425 15:56:39.903948 964 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹31949›…},raft] 143  raft ready handling: 0.68s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=1.3 KiB (5)] pebble stats: [commit-wait 115ns sem 231ns]; node might be overloaded
I260425 15:56:39.904339 1066 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/3:/Table/106/1/{‹-2489›…-‹87515›…},raft] 144  raft ready handling: 0.68s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=3.6 KiB (14)] pebble stats: [commit-wait 80ns sem 248ns]; node might be overloaded
I260425 15:56:39.904427 1038 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/3:/Table/106{-/1/‹-806›…},raft] 145  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=2.9 KiB, append-ent=2.3 KiB (9), apply=3.4 KiB (13), apply-write-bytes=2.2 KiB] pebble stats: [commit-wait 111ns sem 291ns]; node might be overloaded
I260425 15:56:39.904473 991 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 146  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=2.5 KiB, append-ent=2.1 KiB (8), ] pebble stats: [commit-wait 25.336µs sem 435ns]; node might be overloaded
I260425 15:56:39.904492 973 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/3:/Table/106/1/‹-›{‹58865›…-‹47299›…},raft] 147  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=1.6 KiB (6), apply-write-bytes=1.0 KiB] pebble stats: [commit-wait 57ns sem 82ns]; node might be overloaded
I260425 15:56:39.904671 969 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/3:/Table/106/1/‹-›{‹80682›…-‹69747›…},raft] 148  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 143.487µs sem 272ns]; node might be overloaded
I260425 15:56:39.904669 965 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/3:/{Table/106/1/…-Max},raft] 149  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=3.2 KiB, append-ent=2.6 KiB (10), apply=1.1 KiB (5 in 2 batches), apply-write-bytes=708 B] pebble stats: [commit-wait 25.862µs sem 162ns]; node might be overloaded
I260425 15:56:39.904926 1069 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r94/3:/Table/106/1/{‹43902›…-‹57023›…},raft] 150  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), ] pebble stats: [commit-wait 59ns sem 80ns]; node might be overloaded
I260425 15:56:39.905426 1017 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r98/3:/Table/106/1/{‹87515›…-‹19991›…},raft] 151  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 177.728µs sem 260ns]; node might be overloaded
I260425 15:58:14.610185 1016 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/3:/{Table/106/1/…-Max},raft] 152  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 102ns sem 212ns]; node might be overloaded
I260425 15:58:14.610185 1092 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/3:/Table/106/1/‹-›{‹69747›…-‹58865›…},raft] 153  raft ready handling: 0.54s [append=0.00s, apply=0.54s, sync=0.00s, other=0.00s], wrote [append-batch=689 B, append-ent=530 B (2), apply=1.4 KiB (6 in 3 batches), apply-write-bytes=882 B] pebble stats: [commit-wait 78ns sem 226ns]; node might be overloaded
I260425 15:58:14.610226 1059 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/3:/Table/106/1/{‹-2489›…-‹87515›…},raft] 154  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 64ns sem 165ns]; node might be overloaded
I260425 15:58:14.610385 945 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹31949›…},raft] 155  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 126ns sem 174ns]; node might be overloaded
I260425 15:58:14.610571 1082 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/3:/Table/106/1/‹-›{‹47299›…-‹27247›…},raft] 156  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 121ns sem 144ns]; node might be overloaded
I260425 15:58:14.610720 971 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r97/3:/Table/106/1/{‹31949›…-‹43902›…},raft] 157  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 182ns sem 185ns]; node might be overloaded
I260425 15:58:14.610917 1019 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r91/3:/Table/106/1/‹5›{‹22842›…-‹70235›…},raft] 158  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=369 B, append-ent=264 B (1), apply=264 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 109ns sem 227ns]; node might be overloaded
I260425 15:58:14.611119 988 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r98/3:/Table/106/1/{‹87515›…-‹19991›…},raft] 159  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=265 B (1)] pebble stats: [commit-wait 112ns sem 748ns]; node might be overloaded
I260425 15:58:14.611365 965 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/3:/Table/106/1/{‹71185›…-‹81719›…},raft] 160  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), ] pebble stats: [commit-wait 112ns sem 123ns]; node might be overloaded
I260425 15:58:14.611646 975 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/3:/Table/106/1/‹-›{‹14876›…-‹24895›…},raft] 161  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=646 B, append-ent=530 B (2), ] pebble stats: [commit-wait 109ns sem 105ns]; node might be overloaded
I260425 15:58:14.611955 1077 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r94/3:/Table/106/1/{‹43902›…-‹52284›…},raft] 162  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=2.1 KiB (8), apply-write-bytes=1.4 KiB] pebble stats: [commit-wait 104ns sem 117ns]; node might be overloaded
I260425 15:58:14.611990 943 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/3:/Table/106/1/‹-›{‹80682›…-‹69747›…},raft] 163  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=1006 B, append-ent=795 B (3), apply=2.3 KiB (9), apply-write-bytes=1.5 KiB] pebble stats: [commit-wait 55ns sem 114ns]; node might be overloaded
I260425 15:58:14.612460 1049 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/3:/Table/106{-/1/‹-806›…},raft] 164  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=532 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 164.618µs sem 122ns]; node might be overloaded
I260425 15:58:14.613273 1083 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-›{‹27247›…-‹14876›…},raft] 165  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=1013 B, append-ent=798 B (3), apply=1.8 KiB (7), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 973.57µs sem 230ns]; node might be overloaded
I260425 15:58:14.613586 990 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 166  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), ] pebble stats: [commit-wait 1.303125ms sem 91ns]; node might be overloaded
I260425 15:58:14.613787 984 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/3:/Table/106/1/‹-›{‹58865›…-‹47299›…},raft] 167  raft ready handling: 0.54s [append=0.00s, apply=0.00s, sync=0.54s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 803.748µs sem 105ns]; node might be overloaded
I260425 16:01:16.404224 1055 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/3:/Table/106/1/{‹-2489›…-‹87515›…},raft] 168  raft ready handling: 0.80s [append=0.00s, apply=0.80s, sync=0.00s, other=0.00s], wrote [append-batch=375 B, append-ent=266 B (1), apply=2.4 KiB (10 in 3 batches)] pebble stats: [commit-wait 2.754085ms sem 211ns]; node might be overloaded
I260425 16:01:16.404224 979 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/3:/Table/106/1/‹-›{‹14876›…-‹24895›…},raft] 169  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=963 B, append-ent=795 B (3), ] pebble stats: [commit-wait 132ns sem 119ns]; node might be overloaded
I260425 16:01:16.404318 1022 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r99/3:/Table/106/1/‹-›{‹37273›…-‹27247›…},raft] 170  raft ready handling: 0.80s [append=0.00s, apply=0.80s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1)] pebble stats: [commit-wait 3.412462ms sem 178ns]; node might be overloaded
I260425 16:01:16.404369 970 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/3:/Table/106/1/{‹71185›…-‹81719›…},raft] 171  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 58ns sem 182ns]; node might be overloaded
I260425 16:01:16.404492 993 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/3:/{Table/106/1/…-Max},raft] 172  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), ] pebble stats: [commit-wait 120ns sem 117ns]; node might be overloaded
I260425 16:01:16.404661 975 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r97/3:/Table/106/1/{‹31949›…-‹43902›…},raft] 173  raft ready handling: 0.80s [append=0.00s, apply=0.80s, sync=0.00s, other=0.00s], wrote [append-batch=3.1 KiB, append-ent=2.6 KiB (10), apply=265 B (1)] pebble stats: [commit-wait 119.172µs sem 135ns]; node might be overloaded
I260425 16:01:16.404677 969 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/3:/Table/106/1/‹-›{‹80682›…-‹69747›…},raft] 174  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 128ns sem 71ns]; node might be overloaded
I260425 16:01:16.404715 1072 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/3:/Table/106/1/‹-›{‹47299›…-‹37273›…},raft] 175  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 46ns sem 133ns]; node might be overloaded
I260425 16:01:16.404722 978 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/3:/Table/106/1/‹-›{‹58865›…-‹47299›…},raft] 176  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 48ns sem 260ns]; node might be overloaded
I260425 16:01:16.405012 1034 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r91/3:/Table/106/1/‹5›{‹22842›…-‹70235›…},raft] 177  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=689 B, append-ent=530 B (2), apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 44ns sem 209ns]; node might be overloaded
I260425 16:01:16.405033 1084 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-›{‹27247›…-‹14876›…},raft] 178  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=56 B, apply=5.3 KiB (21 in 3 batches), apply-write-bytes=3.4 KiB] pebble stats: [commit-wait 34.438µs sem 156ns]; node might be overloaded
I260425 16:01:16.405286 1045 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/3:/Table/106{-/1/‹-806›…},raft] 179  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=1.6 KiB (6), apply-write-bytes=1.0 KiB] pebble stats: [commit-wait 125ns sem 100ns]; node might be overloaded
I260425 16:01:16.405666 1014 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 180  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=2.8 KiB, append-ent=2.3 KiB (9), apply=5.2 KiB (20), apply-write-bytes=3.4 KiB] pebble stats: [commit-wait 49ns sem 251ns]; node might be overloaded
I260425 16:01:16.405730 964 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹31949›…},raft] 181  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=2.8 KiB, append-ent=2.3 KiB (9), ] pebble stats: [commit-wait 1.037097ms sem 224ns]; node might be overloaded
I260425 16:01:16.405923 1076 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r94/3:/Table/106/1/{‹43902›…-‹52284›…},raft] 182  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=375 B, append-ent=266 B (1), apply=1.0 KiB (4), apply-write-bytes=696 B] pebble stats: [commit-wait 114ns sem 102ns]; node might be overloaded
I260425 16:01:16.405981 1011 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r98/3:/Table/106/1/{‹87515›…-‹19991›…},raft] 183  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=3.1 KiB (12)] pebble stats: [commit-wait 18.884µs sem 138ns]; node might be overloaded
I260425 16:01:16.406021 1091 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/3:/Table/106/1/‹-›{‹69747›…-‹58865›…},raft] 184  raft ready handling: 0.80s [append=0.00s, apply=0.00s, sync=0.80s, other=0.00s], wrote [append-batch=55 B, apply=4.1 KiB (16), apply-write-bytes=2.7 KiB] pebble stats: [commit-wait 987.437µs sem 235ns]; node might be overloaded
I260425 16:01:52.882944 1082 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/3:/Table/106/1/‹-›{‹47299›…-‹37273›…},raft] 185  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 114ns sem 247ns]; node might be overloaded
I260425 16:01:52.882979 991 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 186  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=8.1 KiB, append-ent=6.7 KiB (26), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 114ns sem 196ns]; node might be overloaded
I260425 16:01:52.882989 987 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/3:/{Table/106/1/…-Max},raft] 187  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=4.1 KiB, append-ent=3.4 KiB (13), apply=530 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 105ns wal-rot 560.833186ms sem 222ns]; node might be overloaded
I260425 16:01:52.883060 1021 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r99/3:/Table/106/1/‹-›{‹37273›…-‹27247›…},raft] 188  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 123ns sem 200ns]; node might be overloaded
I260425 16:01:52.883280 1014 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r98/3:/Table/106/1/{‹87515›…-‹19991›…},raft] 189  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=5.6 KiB, append-ent=4.7 KiB (18), apply=795 B (3)] pebble stats: [commit-wait 105ns sem 178ns]; node might be overloaded
I260425 16:01:52.883623 976 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r97/3:/Table/106/1/{‹31949›…-‹43902›…},raft] 190  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 91ns sem 120ns]; node might be overloaded
I260425 16:01:52.883957 943 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹31949›…},raft] 191  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 101ns sem 290ns]; node might be overloaded
I260425 16:01:52.884003 969 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/3:/Table/106/1/‹-›{‹80682›…-‹69747›…},raft] 192  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 91ns sem 243ns]; node might be overloaded
I260425 16:01:52.884311 971 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/3:/Table/106/1/‹-›{‹14876›…-‹24895›…},raft] 193  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=646 B, append-ent=530 B (2), ] pebble stats: [commit-wait 61ns sem 117ns]; node might be overloaded
I260425 16:01:52.884343 1043 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/3:/Table/106{-/1/‹-806›…},raft] 194  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=56 B, apply=4.0 KiB (16 in 3 batches), apply-write-bytes=2.6 KiB] pebble stats: [commit-wait 108ns sem 100ns]; node might be overloaded
I260425 16:01:52.884413 980 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/3:/Table/106/1/‹-›{‹58865›…-‹47299›…},raft] 195  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 95.957µs sem 89ns]; node might be overloaded
I260425 16:01:52.884509 1094 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/3:/Table/106/1/‹-›{‹69747›…-‹58865›…},raft] 196  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=4.4 KiB, append-ent=3.6 KiB (14), ] pebble stats: [commit-wait 67ns sem 237ns]; node might be overloaded
I260425 16:01:52.884585 1066 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/3:/Table/106/1/{‹-2489›…-‹87515›…},raft] 197  raft ready handling: 0.56s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=2.6 KiB (10)] pebble stats: [commit-wait 109.684µs sem 262ns]; node might be overloaded
I260425 16:01:52.884676 1023 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r91/3:/Table/106/1/‹5›{‹22842›…-‹70235›…},raft] 198  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 362.616µs sem 126ns]; node might be overloaded
I260425 16:01:52.884684 1075 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r94/3:/Table/106/1/{‹43902›…-‹52284›…},raft] 199  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=375 B, append-ent=266 B (1), apply=2.1 KiB (8), apply-write-bytes=1.4 KiB] pebble stats: [commit-wait 109ns sem 109ns]; node might be overloaded
I260425 16:01:52.884757 962 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/3:/Table/106/1/{‹71185›…-‹81719›…},raft] 200  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=56 B, apply=266 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 222.415µs sem 103ns]; node might be overloaded
I260425 16:01:52.884975 1097 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-›{‹27247›…-‹14876›…},raft] 201  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=6.6 KiB, append-ent=5.5 KiB (21), apply=266 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 49ns sem 275ns]; node might be overloaded
I260425 16:03:20.538033 1035 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r4/2:/System/{NodeLive…-tsd},raft] 202  rejected lease request repl=(n2,s2):3 seq=3 start=1777133000.535280552,0 type=LeaseExpiration exp=1777133006.536299235,0 pro=1777133000.536299235,0 acq=Request; current lease repl=(n2,s2):3 seq=3 start=1777133000.535280552,0 type=LeaseExpiration exp=1777133006.536299235,0 pro=1777133000.536299235,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=3 start=1777133000.535280552,0 type=LeaseExpiration exp=1777133006.536299235,0 pro=1777133000.536299235,0 acq=Request with repl=(n2,s2):3 seq=3 start=1777133000.535280552,0 type=LeaseExpiration exp=1777133006.536299235,0 pro=1777133000.536299235,0 acq=Request: ‹proposed under invalid lease›
I260425 16:03:20.538420 963 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r24/2:/Table/2{0-1},raft] 203  rejected lease request repl=(n2,s2):3 seq=3 start=1777133000.535210746,0 type=LeaseExpiration exp=1777133006.536238582,0 pro=1777133000.536238582,0 acq=Request; current lease repl=(n2,s2):3 seq=3 start=1777133000.535210746,0 type=LeaseExpiration exp=1777133006.536238582,0 pro=1777133000.536238582,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=3 start=1777133000.535210746,0 type=LeaseExpiration exp=1777133006.536238582,0 pro=1777133000.536238582,0 acq=Request with repl=(n2,s2):3 seq=3 start=1777133000.535210746,0 type=LeaseExpiration exp=1777133006.536238582,0 pro=1777133000.536238582,0 acq=Request: ‹proposed under invalid lease›
I260425 16:03:20.538099 1074 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r46/2:/Table/4{2-3},raft] 204  rejected lease request repl=(n2,s2):3 seq=3 start=1777133000.534889771,0 type=LeaseExpiration exp=1777133006.536268671,0 pro=1777133000.536268671,0 acq=Request; current lease repl=(n2,s2):3 seq=3 start=1777133000.534889771,0 type=LeaseExpiration exp=1777133006.536268671,0 pro=1777133000.536268671,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=3 start=1777133000.534889771,0 type=LeaseExpiration exp=1777133006.536268671,0 pro=1777133000.536268671,0 acq=Request with repl=(n2,s2):3 seq=3 start=1777133000.534889771,0 type=LeaseExpiration exp=1777133006.536268671,0 pro=1777133000.536268671,0 acq=Request: ‹proposed under invalid lease›
