I260425 10:14:46.908430 882 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 10:14:46
I260425 10:48:56.522080 988 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/‹7›{‹01874›…-‹56665›…},raft] 441  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=532 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 118ns sem 197ns]; node might be overloaded
I260425 10:48:56.522236 1062 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r109/2:/Table/106/1/{‹75666›…-‹81216›…},raft] 442  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 127ns sem 121ns]; node might be overloaded
I260425 10:48:56.522340 1001 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/2:/Table/106/1/{‹58997›…-‹68940›…},raft] 443  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 56ns sem 81ns]; node might be overloaded
I260425 10:48:56.522379 1101 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r111/2:/Table/106/1/‹3›{‹32822›…-‹67081›…},raft] 444  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 82ns sem 234ns]; node might be overloaded
I260425 10:48:56.522394 1028 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r107/2:/Table/106/1/{‹36708›…-‹47815›…},raft] 445  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 104ns sem 85ns]; node might be overloaded
I260425 10:48:56.522501 1045 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r92/2:/Table/106/1/‹-›{‹21005›…-‹12233›…},raft] 446  raft ready handling: 0.67s [append=0.00s, apply=0.67s, sync=0.00s, other=0.00s], wrote [append-batch=55 B, apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 494.163µs sem 171ns]; node might be overloaded
I260425 10:48:56.522537 1040 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r123/2:/Table/106/1/‹-7›{‹9201›…-‹1771›…},raft] 447  raft ready handling: 0.67s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=265 B (1)] pebble stats: [commit-wait 66ns sem 270ns]; node might be overloaded
I260425 10:48:56.522623 1081 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹39193›…},raft] 448  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=56 B, apply=266 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 109ns sem 169ns]; node might be overloaded
I260425 10:48:56.522639 1071 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r93/2:/Table/106/1/‹-›{‹31614›…-‹23960›…},raft] 449  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 61ns sem 112ns]; node might be overloaded
I260425 10:48:56.522746 966 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r120/2:/Table/106/1/‹-›{‹68534›…-‹58926›…},raft] 450  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 95ns sem 93ns]; node might be overloaded
I260425 10:48:56.522916 1094 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹58997›…},raft] 451  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), ] pebble stats: [commit-wait 81ns sem 191ns]; node might be overloaded
I260425 10:48:56.523052 1005 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹68534›…},raft] 452  raft ready handling: 0.64s [append=0.00s, apply=0.00s, sync=0.64s, other=0.00s], wrote [append-batch=332 B, append-ent=266 B (1), ] pebble stats: [commit-wait 56ns sem 475ns]; node might be overloaded
I260425 10:48:56.523056 981 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r121/2:/Table/106/1/{‹77918›…-‹13362›…},raft] 453  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 31.939µs sem 235ns]; node might be overloaded
I260425 10:48:56.523052 1031 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r91/2:/Table/106/1/‹-3›{‹9193›…-‹5887›…},raft] 454  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=327 B, append-ent=264 B (1), ] pebble stats: [commit-wait 131ns sem 209ns]; node might be overloaded
I260425 10:48:56.523050 1043 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹22278›…},raft] 455  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 130ns sem 197ns]; node might be overloaded
I260425 10:48:56.523061 997 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r122/2:/Table/106/1/‹2›{‹22781›…-‹55907›…},raft] 456  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 21.661µs sem 204ns]; node might be overloaded
I260425 10:48:56.523057 978 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-2›{‹3960›…-‹1005›…},raft] 457  raft ready handling: 0.66s [append=0.00s, apply=0.00s, sync=0.66s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 71ns sem 194ns]; node might be overloaded
I260425 10:48:56.523075 1074 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹77918›…},raft] 458  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 40.629µs sem 151ns]; node might be overloaded
I260425 10:48:56.523272 1090 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r118/2:/Table/106/1/‹-8›{‹5894›…-‹1168›…},raft] 459  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 232.349µs sem 208ns]; node might be overloaded
I260425 10:48:56.523313 1052 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-858›…},raft] 460  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 272.744µs sem 230ns]; node might be overloaded
I260425 10:48:56.523326 1088 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r110/2:/Table/106/1/{‹68940›…-‹70187›…},raft] 461  raft ready handling: 0.66s [append=0.00s, apply=0.00s, sync=0.66s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 277.426µs sem 237ns]; node might be overloaded
I260425 10:48:56.523327 973 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹33282›…},raft] 462  raft ready handling: 0.66s [append=0.00s, apply=0.00s, sync=0.66s, other=0.00s], wrote [append-batch=56 B, apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 12.321µs sem 243ns]; node might be overloaded
I260425 10:48:56.523469 1097 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r119/2:/Table/106/1/‹-7›{‹1771›…-‹0088›…},raft] 463  raft ready handling: 0.67s [append=0.00s, apply=0.00s, sync=0.67s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 434.757µs sem 167ns]; node might be overloaded
I260425 10:48:56.523480 1064 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r117/2:/Table/106/1/‹-›{‹81168›…-‹79201›…},raft] 464  raft ready handling: 0.66s [append=0.00s, apply=0.00s, sync=0.66s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 435.334µs sem 191ns]; node might be overloaded
I260425 10:49:06.192991 1104 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹52294›…},raft] 465  raft ready handling: 0.58s [append=0.00s, apply=0.58s, other=0.00s], wrote [apply=1.4 KiB (1), apply-write-bytes=640 B], state_assertions=1; node might be overloaded
W260425 10:49:18.233680 1044 15@kv/kvserver/spanlatch/manager.go:701 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-›{‹58926›…-‹47760›…},raft] 466  RecomputeStats [/Table/106/1/‹-5892625274793669411›] has held latch for 4.5s. Some possible causes are slow disk reads, slow raft replication, and expensive request processing.
I260425 10:49:21.660090 1048 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-5›{‹8926›…-‹0847›…},raft] 467  raft ready handling: 0.79s [append=0.00s, apply=0.79s, other=0.00s], wrote [append-batch=56 B, apply=265 B (1)] pebble stats: [commit-wait 1.241579ms sem 99ns]; node might be overloaded
I260425 10:49:21.660184 1068 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r109/2:/Table/106/1/{‹75666›…-‹81216›…},raft] 468  raft ready handling: 0.79s [append=0.00s, apply=0.79s, sync=0.00s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 1.184146ms sem 279ns]; node might be overloaded
I260425 10:49:21.660309 965 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r120/2:/Table/106/1/‹-›{‹68534›…-‹58926›…},raft] 469  raft ready handling: 0.79s [append=0.00s, apply=0.79s, other=0.00s], wrote [append-batch=56 B, apply=265 B (1)] pebble stats: [commit-wait 1.007778ms sem 104ns]; node might be overloaded
I260425 10:49:21.660447 1086 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r134/2:/Table/106/1/‹-›{‹50847›…-‹47760›…},raft] 470  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=371 B, append-ent=264 B (1), apply=264 B (1)] pebble stats: [commit-wait 107ns sem 125ns]; node might be overloaded
I260425 10:49:21.660615 1054 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r108/2:/{Table/106/1/…-Max},raft] 471  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 59ns sem 258ns]; node might be overloaded
I260425 10:49:21.660646 999 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/2:/Table/106/1/{‹58997›…-‹68940›…},raft] 472  raft ready handling: 0.79s [append=0.00s, apply=0.79s, sync=0.00s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=1.9 KiB (8 in 3 batches), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 59ns sem 177ns]; node might be overloaded
I260425 10:49:21.660683 1091 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r118/2:/Table/106/1/‹-8›{‹5894›…-‹1168›…},raft] 473  raft ready handling: 0.79s [append=0.00s, apply=0.79s, other=0.00s], wrote [append-batch=56 B, apply=265 B (1)] pebble stats: [commit-wait 160.793µs sem 116ns]; node might be overloaded
I260425 10:49:21.660756 1038 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹22278›…},raft] 474  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 91ns sem 311ns]; node might be overloaded
I260425 10:49:21.661059 1057 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-858›…},raft] 475  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 82ns sem 258ns]; node might be overloaded
I260425 10:49:21.661264 1073 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹77918›…},raft] 476  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=969 B, append-ent=798 B (3), ] pebble stats: [commit-wait 88ns sem 196ns]; node might be overloaded
I260425 10:49:21.661394 993 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/‹7›{‹01874›…-‹56665›…},raft] 477  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 92ns sem 246ns]; node might be overloaded
I260425 10:49:21.661661 1040 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r123/2:/Table/106/1/‹-7›{‹9201›…-‹1771›…},raft] 478  raft ready handling: 0.79s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=795 B (3)] pebble stats: [commit-wait 56ns sem 76ns]; node might be overloaded
I260425 10:49:21.661871 979 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹33282›…},raft] 479  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=56 B, apply=532 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 96ns sem 110ns]; node might be overloaded
I260425 10:49:21.661918 1099 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r111/2:/Table/106/1/‹3›{‹32822›…-‹67081›…},raft] 480  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 93ns sem 186ns]; node might be overloaded
I260425 10:49:21.661931 1032 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r107/2:/Table/106/1/{‹36708›…-‹46824›…},raft] 481  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 92ns sem 115ns]; node might be overloaded
I260425 10:49:21.661948 994 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r121/2:/Table/106/1/{‹77918›…-‹13362›…},raft] 482  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 109ns sem 201ns]; node might be overloaded
I260425 10:49:21.662144 985 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 483  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=55 B, apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 52ns sem 247ns]; node might be overloaded
I260425 10:49:21.662229 1071 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r93/2:/Table/106/1/‹-›{‹31614›…-‹23960›…},raft] 484  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 46ns sem 198ns]; node might be overloaded
I260425 10:49:21.662241 1042 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r91/2:/Table/106/1/‹-3›{‹9193›…-‹5887›…},raft] 485  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 88ns sem 264ns]; node might be overloaded
I260425 10:49:21.662348 1000 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-3›{‹5887›…-‹1614›…},raft] 486  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=55 B, apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 71ns sem 365ns]; node might be overloaded
I260425 10:49:21.662371 975 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-2›{‹3960›…-‹1005›…},raft] 487  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=56 B, apply=266 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 7.837µs sem 245ns]; node might be overloaded
I260425 10:49:21.662450 990 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r113/2:/Table/106/1/‹4›{‹68242›…-‹78157›…},raft] 488  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 44ns sem 216ns]; node might be overloaded
I260425 10:49:21.662562 1027 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹68534›…},raft] 489  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=332 B, append-ent=266 B (1), ] pebble stats: [commit-wait 59ns sem 207ns]; node might be overloaded
I260425 10:49:21.662596 1098 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r119/2:/Table/106/1/‹-7›{‹1771›…-‹0088›…},raft] 490  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 52ns sem 209ns]; node might be overloaded
I260425 10:49:21.662622 1055 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r92/2:/Table/106/1/‹-›{‹21005›…-‹12233›…},raft] 491  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=689 B, append-ent=530 B (2), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 157.056µs sem 125ns]; node might be overloaded
I260425 10:49:21.662670 1094 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹52294›…},raft] 492  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 49ns sem 95ns]; node might be overloaded
I260425 10:49:21.662684 1005 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r122/2:/Table/106/1/‹2›{‹22781›…-‹55907›…},raft] 493  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 21.783µs sem 238ns]; node might be overloaded
I260425 10:49:21.662779 976 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r112/2:/Table/106/1/‹5›{‹22949›…-‹89973›…},raft] 494  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=644 B, append-ent=528 B (2), ] pebble stats: [commit-wait 194.481µs sem 209ns]; node might be overloaded
I260425 10:49:21.662784 1064 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r117/2:/Table/106/1/‹-›{‹81168›…-‹79201›…},raft] 495  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 67ns sem 275ns]; node might be overloaded
I260425 10:49:21.662793 1089 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r110/2:/Table/106/1/{‹68940›…-‹70187›…},raft] 496  raft ready handling: 0.77s [append=0.00s, apply=0.00s, sync=0.77s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 209.394µs sem 469ns]; node might be overloaded
I260425 10:49:21.662957 1082 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹39193›…},raft] 497  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=877 B (4 in 3 batches), apply-write-bytes=534 B] pebble stats: [commit-wait 102ns sem 191ns]; node might be overloaded
I260425 10:49:33.577452 990 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 498  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=963 B, append-ent=795 B (3), ] pebble stats: [commit-wait 63ns sem 249ns]; node might be overloaded
I260425 10:49:33.577479 1089 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r118/2:/Table/106/1/‹-8›{‹5894›…-‹1168›…},raft] 499  raft ready handling: 0.55s [append=0.00s, apply=0.55s, other=0.00s], wrote [append-batch=56 B, apply=2.3 KiB (9)] pebble stats: [commit-wait 99ns sem 234ns]; node might be overloaded
I260425 10:49:33.577498 1034 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r123/2:/Table/106/1/‹-7›{‹9201›…-‹1771›…},raft] 500  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 58ns sem 233ns]; node might be overloaded
I260425 10:49:33.577702 966 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r120/2:/Table/106/1/‹-›{‹68534›…-‹58926›…},raft] 501  raft ready handling: 0.55s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=2.1 KiB (8)] pebble stats: [commit-wait 112ns sem 224ns]; node might be overloaded
I260425 10:49:33.577804 1072 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹77918›…},raft] 502  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 120ns sem 255ns]; node might be overloaded
I260425 10:49:33.578129 1056 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-858›…},raft] 503  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 123ns sem 211ns]; node might be overloaded
I260425 10:49:33.578251 988 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r121/2:/Table/106/1/{‹77918›…-‹13362›…},raft] 504  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 133.554µs sem 228ns]; node might be overloaded
I260425 10:49:33.578261 1064 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r109/2:/Table/106/1/{‹75666›…-‹81216›…},raft] 505  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=530 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 62ns sem 150ns]; node might be overloaded
I260425 10:49:33.578303 1044 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r108/2:/{Table/106/1/…-Max},raft] 506  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=55 B, apply=530 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 60.426µs sem 229ns]; node might be overloaded
I260425 10:49:33.578300 1057 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-5›{‹8926›…-‹0847›…},raft] 507  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 177.256µs sem 6.295µs]; node might be overloaded
I260425 10:49:33.578482 1080 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r110/2:/Table/106/1/{‹68940›…-‹70187›…},raft] 508  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=55 B, apply=264 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 61ns sem 93ns]; node might be overloaded
I260425 10:49:33.578712 1028 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r107/2:/Table/106/1/{‹36708›…-‹46824›…},raft] 509  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=689 B, append-ent=530 B (2), apply=530 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 117ns sem 137ns]; node might be overloaded
I260425 10:49:33.578814 989 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r113/2:/Table/106/1/‹4›{‹68242›…-‹78157›…},raft] 510  raft ready handling: 0.55s [append=0.00s, apply=0.00s, sync=0.55s, other=0.00s], wrote [append-batch=55 B, apply=264 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 72ns sem 116ns]; node might be overloaded
