I260425 12:04:02.468396 835 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 12:04:02
I260425 12:25:21.668778 154320 15@kv/kvserver/mvcc_gc_queue.go:774 ⋮ [T1,Vsystem,n2,mvccGC,s2,r3/3:/System/NodeLiveness{-Max}] 133  GC complete; numKeysAffected=4, numRangeKeysAffected=0, keysReclaimedBytes=17036, valuesReclaimedBytes=15754
I260425 12:40:07.018897 1066 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r46/3:/Table/4{2-3},raft] 134  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.016123470,0 type=LeaseExpiration exp=1777120813.016962268,0 pro=1777120807.016962268,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.016123470,0 type=LeaseExpiration exp=1777120813.016962268,0 pro=1777120807.016962268,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.016123470,0 type=LeaseExpiration exp=1777120813.016962268,0 pro=1777120807.016962268,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.016123470,0 type=LeaseExpiration exp=1777120813.016962268,0 pro=1777120807.016962268,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.019664 981 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r25/2:/Table/2{1-2},raft] 135  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.016810592,0 type=LeaseExpiration exp=1777120813.017578949,0 pro=1777120807.017578949,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.016810592,0 type=LeaseExpiration exp=1777120813.017578949,0 pro=1777120807.017578949,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.016810592,0 type=LeaseExpiration exp=1777120813.017578949,0 pro=1777120807.017578949,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.016810592,0 type=LeaseExpiration exp=1777120813.017578949,0 pro=1777120807.017578949,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.019958 1086 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r31/3:/Table/2{7-8},raft] 136  rejected lease request repl=(n2,s2):3 seq=2 start=1777120807.015914806,0 type=LeaseExpiration exp=1777120813.016951958,0 pro=1777120807.016951958,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777120807.015914806,0 type=LeaseExpiration exp=1777120813.016951958,0 pro=1777120807.016951958,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777120807.015914806,0 type=LeaseExpiration exp=1777120813.016951958,0 pro=1777120807.016951958,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777120807.015914806,0 type=LeaseExpiration exp=1777120813.016951958,0 pro=1777120807.016951958,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.019978 1091 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r47/2:/Table/4{3-4},raft] 137  rejected lease request repl=(n2,s2):2 seq=2 start=1777120807.016242121,0 type=LeaseExpiration exp=1777120813.017206060,0 pro=1777120807.017206060,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777120807.016242121,0 type=LeaseExpiration exp=1777120813.017206060,0 pro=1777120807.017206060,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777120807.016242121,0 type=LeaseExpiration exp=1777120813.017206060,0 pro=1777120807.017206060,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777120807.016242121,0 type=LeaseExpiration exp=1777120813.017206060,0 pro=1777120807.017206060,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.019995 1069 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r22/3:/Table/1{8-9},raft] 138  rejected lease request repl=(n2,s2):3 seq=2 start=1777120807.016045925,0 type=LeaseExpiration exp=1777120813.017430345,0 pro=1777120807.017430345,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777120807.016045925,0 type=LeaseExpiration exp=1777120813.017430345,0 pro=1777120807.017430345,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777120807.016045925,0 type=LeaseExpiration exp=1777120813.017430345,0 pro=1777120807.017430345,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777120807.016045925,0 type=LeaseExpiration exp=1777120813.017430345,0 pro=1777120807.017430345,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020233 974 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r49/2:/Table/4{5-6},raft] 139  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.017224165,0 type=LeaseExpiration exp=1777120813.018431956,0 pro=1777120807.018431956,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.017224165,0 type=LeaseExpiration exp=1777120813.018431956,0 pro=1777120807.018431956,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.017224165,0 type=LeaseExpiration exp=1777120813.018431956,0 pro=1777120807.018431956,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.017224165,0 type=LeaseExpiration exp=1777120813.018431956,0 pro=1777120807.018431956,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020259 990 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r34/2:/NamespaceTable/{30-Max},raft] 140  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.016488302,0 type=LeaseExpiration exp=1777120813.017189004,0 pro=1777120807.017189004,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.016488302,0 type=LeaseExpiration exp=1777120813.017189004,0 pro=1777120807.017189004,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.016488302,0 type=LeaseExpiration exp=1777120813.017189004,0 pro=1777120807.017189004,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.016488302,0 type=LeaseExpiration exp=1777120813.017189004,0 pro=1777120807.017189004,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020423 1040 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r52/3:/Table/{48-58},raft] 141  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.016363310,0 type=LeaseExpiration exp=1777120813.018073259,0 pro=1777120807.018073259,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.016363310,0 type=LeaseExpiration exp=1777120813.018073259,0 pro=1777120807.018073259,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.016363310,0 type=LeaseExpiration exp=1777120813.018073259,0 pro=1777120807.018073259,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.016363310,0 type=LeaseExpiration exp=1777120813.018073259,0 pro=1777120807.018073259,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020451 998 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r50/2:/Table/4{6-7},raft] 142  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.016768735,0 type=LeaseExpiration exp=1777120813.017720440,0 pro=1777120807.017720440,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.016768735,0 type=LeaseExpiration exp=1777120813.017720440,0 pro=1777120807.017720440,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.016768735,0 type=LeaseExpiration exp=1777120813.017720440,0 pro=1777120807.017720440,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.016768735,0 type=LeaseExpiration exp=1777120813.017720440,0 pro=1777120807.017720440,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020447 1005 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r43/3:/Table/{39-40},raft] 143  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.016540637,0 type=LeaseExpiration exp=1777120813.017739470,0 pro=1777120807.017739470,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.016540637,0 type=LeaseExpiration exp=1777120813.017739470,0 pro=1777120807.017739470,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.016540637,0 type=LeaseExpiration exp=1777120813.017739470,0 pro=1777120807.017739470,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.016540637,0 type=LeaseExpiration exp=1777120813.017739470,0 pro=1777120807.017739470,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020604 1052 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r61/2:/Table/5{8-9},raft] 144  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.017080775,0 type=LeaseExpiration exp=1777120813.017955361,0 pro=1777120807.017955361,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.017080775,0 type=LeaseExpiration exp=1777120813.017955361,0 pro=1777120807.017955361,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.017080775,0 type=LeaseExpiration exp=1777120813.017955361,0 pro=1777120807.017955361,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.017080775,0 type=LeaseExpiration exp=1777120813.017955361,0 pro=1777120807.017955361,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020645 1070 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r38/3:/Table/3{4-5},raft] 145  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.016851218,0 type=LeaseExpiration exp=1777120813.017967752,0 pro=1777120807.017967752,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.016851218,0 type=LeaseExpiration exp=1777120813.017967752,0 pro=1777120807.017967752,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.016851218,0 type=LeaseExpiration exp=1777120813.017967752,0 pro=1777120807.017967752,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.016851218,0 type=LeaseExpiration exp=1777120813.017967752,0 pro=1777120807.017967752,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020667 1067 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r62/3:/Table/{59-61},raft] 146  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.016402099,0 type=LeaseExpiration exp=1777120813.017826250,0 pro=1777120807.017826250,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.016402099,0 type=LeaseExpiration exp=1777120813.017826250,0 pro=1777120807.017826250,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.016402099,0 type=LeaseExpiration exp=1777120813.017826250,0 pro=1777120807.017826250,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.016402099,0 type=LeaseExpiration exp=1777120813.017826250,0 pro=1777120807.017826250,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020782 996 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r42/2:/Table/3{8-9},raft] 147  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.016902284,0 type=LeaseExpiration exp=1777120813.018399259,0 pro=1777120807.018399259,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.016902284,0 type=LeaseExpiration exp=1777120813.018399259,0 pro=1777120807.018399259,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.016902284,0 type=LeaseExpiration exp=1777120813.018399259,0 pro=1777120807.018399259,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.016902284,0 type=LeaseExpiration exp=1777120813.018399259,0 pro=1777120807.018399259,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020804 983 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r41/2:/Table/3{7-8},raft] 148  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.017128126,0 type=LeaseExpiration exp=1777120813.018296333,0 pro=1777120807.018296333,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.017128126,0 type=LeaseExpiration exp=1777120813.018296333,0 pro=1777120807.018296333,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.017128126,0 type=LeaseExpiration exp=1777120813.018296333,0 pro=1777120807.018296333,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.017128126,0 type=LeaseExpiration exp=1777120813.018296333,0 pro=1777120807.018296333,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.020985 1062 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r37/3:/Table/3{3-4},raft] 149  rejected lease request repl=(n3,s3):2 seq=2 start=1777120807.017304351,0 type=LeaseExpiration exp=1777120813.019002013,0 pro=1777120807.019002013,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777120807.017304351,0 type=LeaseExpiration exp=1777120813.019002013,0 pro=1777120807.019002013,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777120807.017304351,0 type=LeaseExpiration exp=1777120813.019002013,0 pro=1777120807.019002013,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777120807.017304351,0 type=LeaseExpiration exp=1777120813.019002013,0 pro=1777120807.019002013,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.021312 968 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r64/2:/Table/6{1-3},raft] 150  rejected lease request repl=(n2,s2):2 seq=2 start=1777120807.017190615,0 type=LeaseExpiration exp=1777120813.018657005,0 pro=1777120807.018657005,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777120807.017190615,0 type=LeaseExpiration exp=1777120813.018657005,0 pro=1777120807.018657005,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777120807.017190615,0 type=LeaseExpiration exp=1777120813.018657005,0 pro=1777120807.018657005,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777120807.017190615,0 type=LeaseExpiration exp=1777120813.018657005,0 pro=1777120807.018657005,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.021345 1034 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r44/3:/Table/4{0-1},raft] 151  rejected lease request repl=(n2,s2):3 seq=2 start=1777120807.016982940,0 type=LeaseExpiration exp=1777120813.018784920,0 pro=1777120807.018784920,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777120807.016982940,0 type=LeaseExpiration exp=1777120813.018784920,0 pro=1777120807.018784920,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777120807.016982940,0 type=LeaseExpiration exp=1777120813.018784920,0 pro=1777120807.018784920,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777120807.016982940,0 type=LeaseExpiration exp=1777120813.018784920,0 pro=1777120807.018784920,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.148941 1041 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r92/2:/Table/106/1/{‹32722›…-‹42475›…},raft] 152  rejected lease request repl=(n2,s2):2 seq=2 start=1777120807.015974537,0 type=LeaseExpiration exp=1777120813.147459070,0 pro=1777120807.147459070,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777120807.015974537,0 type=LeaseExpiration exp=1777120813.147459070,0 pro=1777120807.147459070,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777120807.015974537,0 type=LeaseExpiration exp=1777120813.147459070,0 pro=1777120807.147459070,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777120807.015974537,0 type=LeaseExpiration exp=1777120813.147459070,0 pro=1777120807.147459070,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.154764 953 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r88/2:/Table/106/1/{‹22604›…-‹32722›…},raft] 153  rejected lease request repl=(n3,s3):3 seq=2 start=1777120807.017056310,0 type=LeaseExpiration exp=1777120813.151934824,0 pro=1777120807.151934824,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777120807.017056310,0 type=LeaseExpiration exp=1777120813.151934824,0 pro=1777120807.151934824,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777120807.017056310,0 type=LeaseExpiration exp=1777120813.151934824,0 pro=1777120807.151934824,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777120807.017056310,0 type=LeaseExpiration exp=1777120813.151934824,0 pro=1777120807.151934824,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.183705 985 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r90/2:/Table/106/1/{‹55078›…-‹66249›…},raft] 154  rejected lease request repl=(n2,s2):2 seq=4 start=1777120807.016683275,0 type=LeaseExpiration exp=1777120813.182553876,0 pro=1777120807.182553876,0 acq=Request; current lease repl=(n2,s2):2 seq=4 start=1777120807.016683275,0 type=LeaseExpiration exp=1777120813.182553876,0 pro=1777120807.182553876,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=4 start=1777120807.016683275,0 type=LeaseExpiration exp=1777120813.182553876,0 pro=1777120807.182553876,0 acq=Request with repl=(n2,s2):2 seq=4 start=1777120807.016683275,0 type=LeaseExpiration exp=1777120813.182553876,0 pro=1777120807.182553876,0 acq=Request: ‹proposed under invalid lease›
I260425 12:40:07.198130 1029 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r91/2:/Table/106/1/‹-›{‹33408›…-‹21121›…},raft] 155  rejected lease request repl=(n2,s2):2 seq=6 start=1777120807.016286830,0 type=LeaseExpiration exp=1777120813.197101646,0 pro=1777120807.197101646,0 acq=Request; current lease repl=(n2,s2):2 seq=6 start=1777120807.016286830,0 type=LeaseExpiration exp=1777120813.197101646,0 pro=1777120807.197101646,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=6 start=1777120807.016286830,0 type=LeaseExpiration exp=1777120813.197101646,0 pro=1777120807.197101646,0 acq=Request with repl=(n2,s2):2 seq=6 start=1777120807.016286830,0 type=LeaseExpiration exp=1777120813.197101646,0 pro=1777120807.197101646,0 acq=Request: ‹proposed under invalid lease›
W260425 12:40:07.331365 1690 15@kv/kvserver/closedts/sidetransport/receiver.go:150 ⋮ [n2,remote=1] 156  closed timestamps side-transport connection dropped from node: 1 (grpc: ‹context canceled› [code 1/Canceled])
W260425 12:40:07.437354 1564 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 157  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.437389 1344 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 158  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.437405 1454 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 159  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.481676 272592 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 160  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.487945 272632 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 161  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.499823 272660 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 162  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.510765 272675 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 163  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.520002 272571 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 164  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.521714 272365 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 165  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.523338 272679 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 166  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.719554 272665 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 167  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.727764 27668 15@kv/kvclient/kvcoord/dist_sender_mux_rangefeed.go:417 ⋮ [T1,Vsystem,n2,rangefeed=‹tenant-settings-watcher›,mux_n=2,gen=4] 168  error closing mux rangefeed client: context canceled
W260425 12:40:07.727829 23685 15@kv/kvclient/kvcoord/dist_sender_mux_rangefeed.go:417 ⋮ [T1,Vsystem,n2,rangefeed=‹lease›,mux_n=2,gen=4] 170  error closing mux rangefeed client: context canceled
W260425 12:40:07.727776 23682 15@kv/kvclient/kvcoord/dist_sender_mux_rangefeed.go:417 ⋮ [T1,Vsystem,n2,rangefeed=‹system-config-cache›,mux_n=2,gen=5] 169  error closing mux rangefeed client: context canceled
W260425 12:40:07.728491 26989 15@kv/kvclient/kvcoord/dist_sender_mux_rangefeed.go:417 ⋮ [T1,Vsystem,n2,rangefeed=‹statement-hints-watcher›,mux_n=2,gen=4] 171  error closing mux rangefeed client: context canceled
I260425 12:40:07.728635 272694 15@kv/kvserver/rangefeed/unbuffered_registration.go:305 ⋮ [T1,Vsystem,n2,s2,r24/3:/Table/2{0-1},rangefeed] 172  no non-empty checkpoint found in 1 event(s) before transitioning to buffered sender
W260425 12:40:07.814828 272637 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 173  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.815562 272496 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 174  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.816098 272744 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 175  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.816378 272697 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 176  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.819593 272701 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 177  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.819998 272819 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 178  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.820562 272834 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 179  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.826600 272702 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 180  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.827010 272749 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 181  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.827474 272751 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 182  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.827757 272760 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 183  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.896688 272713 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 184  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:07.897255 272716 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 185  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.897936 272705 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 186  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.898241 272810 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 187  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.898642 272838 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 188  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.982204 272726 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 189  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.988020 272824 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 190  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:07.999327 272870 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 191  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.001395 272730 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 192  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.009613 272769 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 193  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.018607 272733 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 194  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.019740 272736 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 195  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.020872 272899 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 196  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.058515 272902 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 197  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:08.061254 272828 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 198  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:08.062890 272994 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 199  while processing outgoing Raft queue to node 1: ‹EOF›:
W260425 12:40:08.062879 272831 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 200  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
W260425 12:40:08.065645 273011 15@kv/kvserver/raft_transport.go:920 ⋮ [T1,Vsystem,n2] 201  while processing outgoing Raft queue to node 1: grpc: ‹node unavailable; try another peer› [code 2/Unknown]:
