I260425 11:27:36.365434 784 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 11:27:36
I260425 11:43:48.958496 1051 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-719›…},raft] 133  raft ready handling: 0.58s [append=0.00s, apply=0.00s, sync=0.58s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), apply=1.6 KiB (6)] pebble stats: [commit-wait 62ns sem 136ns]; node might be overloaded
I260425 11:43:48.958520 1075 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r94/2:/Table/106/1/{‹45136›…-‹71219›…},raft] 134  raft ready handling: 0.58s [append=0.00s, apply=0.00s, sync=0.58s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), ] pebble stats: [commit-wait 58ns sem 82ns]; node might be overloaded
I260425 11:43:48.958657 1063 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹-3676›…-‹85011›…},raft] 135  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=1.6 KiB, append-ent=1.3 KiB (5), apply=1.8 KiB (7), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 55ns sem 215ns]; node might be overloaded
I260425 11:43:48.959023 962 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹15367›…-‹36768›…},raft] 136  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=963 B, append-ent=795 B (3), ] pebble stats: [commit-wait 73.622µs sem 96ns]; node might be overloaded
I260425 11:43:48.959033 993 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/{‹85011›…-‹20773›…},raft] 137  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=1006 B, append-ent=795 B (3), apply=1.6 KiB (6), apply-write-bytes=1.0 KiB] pebble stats: [commit-wait 112.373µs sem 130ns]; node might be overloaded
I260425 11:43:48.959030 1094 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r95/2:/Table/106/1/‹-›{‹71947›…-‹50880›…},raft] 138  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 76.802µs sem 125ns]; node might be overloaded
I260425 11:43:48.959071 1019 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/{‹20773›…-‹45136›…},raft] 139  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=1.8 KiB (7), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 128.273µs sem 119ns]; node might be overloaded
I260425 11:43:48.959297 978 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/‹-›{‹39887›…-‹27263›…},raft] 140  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=1006 B, append-ent=795 B (3), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 379.694µs sem 177ns]; node might be overloaded
I260425 11:43:48.959328 1079 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹50880›…-‹39887›…},raft] 141  raft ready handling: 0.57s [append=0.00s, apply=0.00s, sync=0.57s, other=0.00s], wrote [append-batch=2.5 KiB, append-ent=2.1 KiB (8), apply=2.1 KiB (8), apply-write-bytes=1.4 KiB] pebble stats: [commit-wait 91.867µs sem 144ns]; node might be overloaded
I260425 11:49:30.769182 195422 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 142  GC processing; score ‹queue=true with 1.07/fuzz(0.99)=1.09=valScaleScore(1.09)*deadFrac(1.00)+intentScore(0.00)›
I260425 11:49:30.769182 195422 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 142 +‹likely last GC: never, 45 KiB non-live, curr. age 29 MiB*s, min exp. reduction: 2.3 MiB*s›; gcTimestamp=1777117766.193672588,0, oldThreshold=0,0, newThreshold=1777117166.193672588,0
I260425 11:49:30.878615 195422 15@kv/kvserver/mvcc_gc_queue.go:774 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 143  GC complete; numKeysAffected=4, numRangeKeysAffected=0, keysReclaimedBytes=17936, valuesReclaimedBytes=16582
I260425 11:51:39.022956 962 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r96/2:/{Table/106/1/…-Max},raft] 144  rejected lease request repl=(n3,s3):2 seq=5 start=1777117897.971025392,0 type=LeaseExpiration exp=1777117904.922247328,0 pro=1777117898.922247328,0 acq=Request; current lease repl=(n3,s3):2 seq=5 start=1777117897.971025392,0 type=LeaseExpiration exp=1777117904.922247328,0 pro=1777117898.922247328,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=5 start=1777117897.971025392,0 type=LeaseExpiration exp=1777117904.922247328,0 pro=1777117898.922247328,0 acq=Request with repl=(n3,s3):2 seq=5 start=1777117897.971025392,0 type=LeaseExpiration exp=1777117904.922247328,0 pro=1777117898.922247328,0 acq=Request: ‹proposed under invalid lease›
I260425 11:52:44.605463 953 15@kv/kvserver/storeliveness/requester_state.go:431 ⋮ [T1,Vsystem,n3,s3] 145  lost support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:1 Expiration:1777117963.693179376,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:0,0}
I260425 11:52:45.766315 953 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 146  received support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:1777117967.690230869,0}
I260425 11:53:37.372586 1039 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r91/2:/Table/106/1/‹-›{‹83006›…-‹71947›…},raft] 147  rejected lease request repl=(n2,s2):3 seq=4 start=1777118016.987290928,0 type=LeaseLeader term=7 min-exp=1777118023.121018732,0 pro=1777118017.367028806,0 acq=Request; current lease repl=(n2,s2):3 seq=4 start=1777118016.987290928,0 type=LeaseLeader term=7 min-exp=1777118023.121018732,0 pro=1777118017.367028806,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=4 start=1777118016.987290928,0 type=LeaseLeader term=7 min-exp=1777118023.121018732,0 pro=1777118017.367028806,0 acq=Request with repl=(n2,s2):3 seq=4 start=1777118016.987290928,0 type=LeaseLeader term=7 min-exp=1777118023.121018732,0 pro=1777118017.367028806,0 acq=Request: ‹proposed under invalid lease›
I260425 11:54:27.078210 1110 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/{‹20773›…-‹32952›…},raft] 148  slow non-blocking raft commit: commit-wait 273.764117ms sem 304ns
I260425 11:54:27.078458 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r91/2:/Table/106/1/‹-›{‹83006›…-‹74071›…},raft] 149  slow non-blocking raft commit: commit-wait 274.031442ms sem 235ns
I260425 11:54:27.080357 1108 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹15367›…-‹36768›…},raft] 150  slow non-blocking raft commit: commit-wait 275.624343ms sem 215ns
I260425 11:54:48.984984 1078 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹50880›…-‹39887›…},raft] 151  rejected lease request repl=(n2,s2):3 seq=2 start=1777118088.656705787,0 type=LeaseExpiration exp=1777118094.864517506,0 pro=1777118088.864517506,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777118088.656705787,0 type=LeaseExpiration exp=1777118094.864517506,0 pro=1777118088.864517506,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777118088.656705787,0 type=LeaseExpiration exp=1777118094.864517506,0 pro=1777118088.864517506,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777118088.656705787,0 type=LeaseExpiration exp=1777118094.864517506,0 pro=1777118088.864517506,0 acq=Request: ‹proposed under invalid lease›
I260425 11:55:35.984950 1099 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r95/2:/Table/106/1/‹-›{‹71947›…-‹50880›…},raft] 152  rejected lease request repl=(n1,s1):1 seq=4 start=1777118135.650339931,0 type=LeaseExpiration exp=1777118141.805275354,0 pro=1777118135.805275354,0 acq=Request; current lease repl=(n1,s1):1 seq=4 start=1777118135.650339931,0 type=LeaseExpiration exp=1777118141.805275354,0 pro=1777118135.805275354,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=4 start=1777118135.650339931,0 type=LeaseExpiration exp=1777118141.805275354,0 pro=1777118135.805275354,0 acq=Request with repl=(n1,s1):1 seq=4 start=1777118135.650339931,0 type=LeaseExpiration exp=1777118141.805275354,0 pro=1777118135.805275354,0 acq=Request: ‹proposed under invalid lease›
I260425 11:55:36.049071 1034 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/‹-7›{‹4071›…-‹1947›…},raft] 153  rejected lease request repl=(n1,s1):1 seq=5 start=1777118135.804984356,0 type=LeaseExpiration exp=1777118141.842519713,0 pro=1777118135.842519713,0 acq=Request; current lease repl=(n1,s1):1 seq=5 start=1777118135.804984356,0 type=LeaseExpiration exp=1777118141.842519713,0 pro=1777118135.842519713,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=5 start=1777118135.804984356,0 type=LeaseExpiration exp=1777118141.842519713,0 pro=1777118135.842519713,0 acq=Request with repl=(n1,s1):1 seq=5 start=1777118135.804984356,0 type=LeaseExpiration exp=1777118141.842519713,0 pro=1777118135.842519713,0 acq=Request: ‹proposed under invalid lease›
I260425 11:55:42.565428 953 15@kv/kvserver/storeliveness/supporter_state.go:342 ⋮ [T1,Vsystem,n3,s3] 154  withdrew support for store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:1 Expiration:1777118142.502320495,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:0,0}
I260425 11:55:42.578744 953 15@kv/kvserver/storeliveness/support_manager.go:412 ⋮ [T1,Vsystem,n3,s3] 155  withdrew support from 1 stores
I260425 11:55:42.578811 953 15@kv/kvserver/storeliveness/support_manager.go:421 ⋮ [T1,Vsystem,n3,s3] 156  invoked callback for 1 stores
I260425 11:55:43.859398 953 15@kv/kvserver/storeliveness/requester_state.go:431 ⋮ [T1,Vsystem,n3,s3] 157  lost support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:1777118140.691145460,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:0,0}
I260425 11:55:47.589349 953 15@kv/kvserver/storeliveness/supporter_state.go:319 ⋮ [T1,Vsystem,n3,s3] 158  provided support for store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:1777118147.696805382,0}
I260425 11:55:49.780237 953 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 159  received support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:1777118147.690289386,0}
I260425 11:55:50.665421 953 15@kv/kvserver/storeliveness/supporter_state.go:342 ⋮ [T1,Vsystem,n3,s3] 160  withdrew support for store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:2 Expiration:1777118150.566674382,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:0,0}
I260425 11:55:50.679318 953 15@kv/kvserver/storeliveness/support_manager.go:412 ⋮ [T1,Vsystem,n3,s3] 161  withdrew support from 1 stores
I260425 11:55:50.679388 953 15@kv/kvserver/storeliveness/support_manager.go:421 ⋮ [T1,Vsystem,n3,s3] 162  invoked callback for 1 stores
I260425 11:55:53.089086 953 15@kv/kvserver/storeliveness/requester_state.go:431 ⋮ [T1,Vsystem,n3,s3] 163  lost support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:1777118149.690204931,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:4 Expiration:0,0}
I260425 11:55:55.033647 953 15@kv/kvserver/storeliveness/supporter_state.go:319 ⋮ [T1,Vsystem,n3,s3] 164  provided support for store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:3 Expiration:1777118157.981739069,0}
I260425 11:55:56.174169 953 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 165  received support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:4 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:4 Expiration:1777118156.690834986,0}
I260425 11:56:23.368855 1090 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r31/2:/Table/2{7-8},raft] 166  rejected lease request repl=(n1,s1):1 seq=3 start=1777118183.270829240,0 type=LeaseExpiration exp=1777118189.292445249,0 pro=1777118183.292445249,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118183.270829240,0 type=LeaseExpiration exp=1777118189.292445249,0 pro=1777118183.292445249,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118183.270829240,0 type=LeaseExpiration exp=1777118189.292445249,0 pro=1777118183.292445249,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118183.270829240,0 type=LeaseExpiration exp=1777118189.292445249,0 pro=1777118183.292445249,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:23.369575 1082 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r22/3:/Table/1{8-9},raft] 167  rejected lease request repl=(n1,s1):1 seq=3 start=1777118183.043425752,0 type=LeaseLeader term=8 min-exp=1777118189.078423261,0 pro=1777118183.333757553,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118183.043425752,0 type=LeaseLeader term=8 min-exp=1777118189.078423261,0 pro=1777118183.333757553,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118183.043425752,0 type=LeaseLeader term=8 min-exp=1777118189.078423261,0 pro=1777118183.333757553,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118183.043425752,0 type=LeaseLeader term=8 min-exp=1777118189.078423261,0 pro=1777118183.333757553,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:24.556548 1015 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r26/3:/Table/2{2-3},raft] 168  rejected lease request repl=(n1,s1):1 seq=3 start=1777118184.270412179,0 type=LeaseExpiration exp=1777118190.311029941,0 pro=1777118184.311029941,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118184.270412179,0 type=LeaseExpiration exp=1777118190.311029941,0 pro=1777118184.311029941,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118184.270412179,0 type=LeaseExpiration exp=1777118190.311029941,0 pro=1777118184.311029941,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118184.270412179,0 type=LeaseExpiration exp=1777118190.311029941,0 pro=1777118184.311029941,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:27.047246 1048 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r12/3:/Table/{7-8},raft] 169  rejected lease request repl=(n1,s1):1 seq=3 start=1777118187.045400454,0 type=LeaseExpiration exp=1777118193.046266079,0 pro=1777118187.046266079,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118187.045400454,0 type=LeaseExpiration exp=1777118193.046266079,0 pro=1777118187.046266079,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118187.045400454,0 type=LeaseExpiration exp=1777118193.046266079,0 pro=1777118187.046266079,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118187.045400454,0 type=LeaseExpiration exp=1777118193.046266079,0 pro=1777118187.046266079,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:29.122937 1036 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r91/2:/Table/106/1/‹-›{‹83006›…-‹74071›…},raft] 170  rejected lease request repl=(n1,s1):1 seq=5 start=1777118189.047335232,0 type=LeaseExpiration exp=1777118195.121781576,0 pro=1777118189.121781576,0 acq=Request; current lease repl=(n1,s1):1 seq=5 start=1777118189.047335232,0 type=LeaseExpiration exp=1777118195.121781576,0 pro=1777118189.121781576,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=5 start=1777118189.047335232,0 type=LeaseExpiration exp=1777118195.121781576,0 pro=1777118189.121781576,0 acq=Request with repl=(n1,s1):1 seq=5 start=1777118189.047335232,0 type=LeaseExpiration exp=1777118195.121781576,0 pro=1777118189.121781576,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:31.058881 1064 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r117/2:/Table/106/1/‹-›{‹43755›…-‹39887›…},raft] 171  rejected lease request repl=(n1,s1):1 seq=3 start=1777118191.047428083,0 type=LeaseExpiration exp=1777118197.057775553,0 pro=1777118191.057775553,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118191.047428083,0 type=LeaseExpiration exp=1777118197.057775553,0 pro=1777118191.057775553,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118191.047428083,0 type=LeaseExpiration exp=1777118197.057775553,0 pro=1777118191.057775553,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118191.047428083,0 type=LeaseExpiration exp=1777118197.057775553,0 pro=1777118191.057775553,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:33.276531 973 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r48/3:/Table/4{4-5},raft] 172  rejected lease request repl=(n1,s1):1 seq=4 start=1777118193.274594359,0 type=LeaseExpiration exp=1777118199.275468364,0 pro=1777118193.275468364,0 acq=Request; current lease repl=(n1,s1):1 seq=4 start=1777118193.274594359,0 type=LeaseExpiration exp=1777118199.275468364,0 pro=1777118193.275468364,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=4 start=1777118193.274594359,0 type=LeaseExpiration exp=1777118199.275468364,0 pro=1777118193.275468364,0 acq=Request with repl=(n1,s1):1 seq=4 start=1777118193.274594359,0 type=LeaseExpiration exp=1777118199.275468364,0 pro=1777118193.275468364,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:34.277296 1043 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r28/2:/Table/2{4-5},raft] 173  rejected lease request repl=(n1,s1):1 seq=3 start=1777118194.275223753,0 type=LeaseExpiration exp=1777118200.276127813,0 pro=1777118194.276127813,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118194.275223753,0 type=LeaseExpiration exp=1777118200.276127813,0 pro=1777118194.276127813,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118194.275223753,0 type=LeaseExpiration exp=1777118200.276127813,0 pro=1777118194.276127813,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118194.275223753,0 type=LeaseExpiration exp=1777118200.276127813,0 pro=1777118194.276127813,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:35.594199 1054 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r92/2:/Table/106/1/‹-›{‹62777›…-‹50880›…},raft] 174  rejected lease request repl=(n3,s3):2 seq=5 start=1777118195.538931530,0 type=LeaseExpiration exp=1777118201.593177037,0 pro=1777118195.593177037,0 acq=Request; current lease repl=(n3,s3):2 seq=5 start=1777118195.538931530,0 type=LeaseExpiration exp=1777118201.593177037,0 pro=1777118195.593177037,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=5 start=1777118195.538931530,0 type=LeaseExpiration exp=1777118201.593177037,0 pro=1777118195.593177037,0 acq=Request with repl=(n3,s3):2 seq=5 start=1777118195.538931530,0 type=LeaseExpiration exp=1777118201.593177037,0 pro=1777118195.593177037,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:35.678934 1055 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/{‹32952›…-‹42416›…},raft] 175  rejected lease request repl=(n3,s3):2 seq=6 start=1777118195.635267933,0 type=LeaseExpiration exp=1777118201.677942881,0 pro=1777118195.677942881,0 acq=Request; current lease repl=(n3,s3):2 seq=6 start=1777118195.635267933,0 type=LeaseExpiration exp=1777118201.677942881,0 pro=1777118195.677942881,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=6 start=1777118195.635267933,0 type=LeaseExpiration exp=1777118201.677942881,0 pro=1777118195.677942881,0 acq=Request with repl=(n3,s3):2 seq=6 start=1777118195.635267933,0 type=LeaseExpiration exp=1777118201.677942881,0 pro=1777118195.677942881,0 acq=Request: ‹proposed under invalid lease›
I260425 11:56:36.051642 1051 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r4/3:/System/{NodeLive…-tsd},raft] 176  rejected lease request repl=(n1,s1):1 seq=3 start=1777118196.049604831,0 type=LeaseExpiration exp=1777118202.050610753,0 pro=1777118196.050610753,0 acq=Request; current lease repl=(n1,s1):1 seq=3 start=1777118196.049604831,0 type=LeaseExpiration exp=1777118202.050610753,0 pro=1777118196.050610753,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=3 start=1777118196.049604831,0 type=LeaseExpiration exp=1777118202.050610753,0 pro=1777118196.050610753,0 acq=Request with repl=(n1,s1):1 seq=3 start=1777118196.049604831,0 type=LeaseExpiration exp=1777118202.050610753,0 pro=1777118196.050610753,0 acq=Request: ‹proposed under invalid lease›
I260425 11:57:22.610938 983 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/‹-›{‹10564›…-‹36768›…},raft] 177  rejected lease request repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request; current lease repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request with repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request: ‹proposed under invalid lease›
I260425 11:57:22.611197 983 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/‹-›{‹10564›…-‹36768›…},raft] 178  rejected lease request repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request; current lease repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request with repl=(n2,s2):3 seq=4 start=1777118242.513127697,0 type=LeaseExpiration exp=1777118248.608065257,0 pro=1777118242.608065257,0 acq=Request: ‹proposed under invalid lease›
I260425 11:57:27.514120 1069 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹-3676›…-‹85011›…},raft] 179  rejected lease request repl=(n1,s1):1 seq=7 start=1777118247.343715984,0 type=LeaseExpiration exp=1777118253.505791274,0 pro=1777118247.505791274,0 acq=Request; current lease repl=(n1,s1):1 seq=7 start=1777118247.343715984,0 type=LeaseExpiration exp=1777118253.505791274,0 pro=1777118247.505791274,0 acq=Request; err: cannot replace lease repl=(n1,s1):1 seq=7 start=1777118247.343715984,0 type=LeaseExpiration exp=1777118253.505791274,0 pro=1777118247.505791274,0 acq=Request with repl=(n1,s1):1 seq=7 start=1777118247.343715984,0 type=LeaseExpiration exp=1777118253.505791274,0 pro=1777118247.505791274,0 acq=Request: ‹proposed under invalid lease›
I260425 11:58:17.815012 1058 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r93/2:/Table/106/1/{‹25476›…-‹32952›…},raft] 180  rejected lease request repl=(n2,s2):3 seq=6 start=1777118297.685454757,0 type=LeaseExpiration exp=1777118303.794235929,0 pro=1777118297.794235929,0 acq=Request; current lease repl=(n2,s2):3 seq=6 start=1777118297.685454757,0 type=LeaseExpiration exp=1777118303.794235929,0 pro=1777118297.794235929,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=6 start=1777118297.685454757,0 type=LeaseExpiration exp=1777118303.794235929,0 pro=1777118297.794235929,0 acq=Request with repl=(n2,s2):3 seq=6 start=1777118297.685454757,0 type=LeaseExpiration exp=1777118303.794235929,0 pro=1777118297.794235929,0 acq=Request: ‹proposed under invalid lease›
I260425 11:58:22.934508 953 15@kv/kvserver/storeliveness/supporter_state.go:342 ⋮ [T1,Vsystem,n3,s3] 181  withdrew support for store {NodeID:2 StoreID:2}; old = {Target:{NodeID:2 StoreID:2} Epoch:1 Expiration:1777118302.856537686,0}, new = {Target:{NodeID:2 StoreID:2} Epoch:2 Expiration:0,0}
I260425 11:58:23.009952 953 15@kv/kvserver/storeliveness/support_manager.go:412 ⋮ [T1,Vsystem,n3,s3] 182  withdrew support from 1 stores
I260425 11:58:23.010005 953 15@kv/kvserver/storeliveness/support_manager.go:421 ⋮ [T1,Vsystem,n3,s3] 183  invoked callback for 1 stores
I260425 11:58:24.416566 953 15@kv/kvserver/storeliveness/requester_state.go:431 ⋮ [T1,Vsystem,n3,s3] 184  lost support from store {NodeID:2 StoreID:2}; old = {Target:{NodeID:2 StoreID:2} Epoch:1 Expiration:1777118302.690478555,0}, new = {Target:{NodeID:2 StoreID:2} Epoch:2 Expiration:0,0}
