I260425 12:04:01.363355 97 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 12:04:01
I260425 12:04:55.561379 9688 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r84/1:/{Table/106-Max}] 534  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r84:/{Table/106-Max} [(n1,s1):1, next=2, gen=1]
I260425 12:04:55.788914 9688 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r84/1:/{Table/106-Max}] 535  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:56.469079 9732 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r84/1:/{Table/106-Max}] 536  streamed snapshot 5988b513 at applied index 106773 to (n2,s2):2LEARNER with 16 MiB in 0.59s @ 28 MiB/s: kvs=106353 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.02s
I260425 12:04:56.699741 9688 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r84/1:/{Table/106-Max}] 537  change replicas (add [(n2,s2):2] remove []): existing descriptor r84:/{Table/106-Max} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=2]
I260425 12:04:56.854059 9688 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r84/1:/{Table/106-Max}] 538  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:56.927914 9798 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r4/1:/System/{NodeLive…-tsd}] 539  adding voter n3,s3: [1*:62, 2:62]
I260425 12:04:56.928098 9798 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r4/1:/System/{NodeLive…-tsd}] 540  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r4:/System/{NodeLivenessMax-tsd} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:04:57.001316 9798 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r4/1:/System/{NodeLive…-tsd}] 541  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:04:57.152415 9811 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r4/1:/System/{NodeLive…-tsd}] 542  streamed snapshot b21e4eaf at applied index 64 to (n3,s3):3LEARNER with 669 KiB in 0.01s @ 72 MiB/s: kvs=25 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.07s
I260425 12:04:57.386623 9874 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r15/1:/Table/1{1-2}] 543  transferring lease to n3,s3 usage=[batches/s=5.8 request_cpu/s=523µs raft_cpu/s=313µs write(keys)/s=7.2 write(bytes)/s=863 B read(keys)/s=1.0 read(bytes)/s=53 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118648.670700202,0 pro=1777118642.877841581,0 acq=Request type=LeaseLeader]
I260425 12:04:57.670657 9798 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r4/1:/System/{NodeLive…-tsd}] 544  change replicas (add [(n3,s3):3] remove []): existing descriptor r4:/System/{NodeLivenessMax-tsd} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:04:57.712455 9798 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r4/1:/System/{NodeLive…-tsd}] 545  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:04:57.786931 9850 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r9/1:/Table/{4-5}] 546  adding voter n3,s3: [1*:24, 2:24]
I260425 12:04:57.787116 9850 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r9/1:/Table/{4-5}] 547  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r9:/Table/{4-5} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:04:57.860099 9850 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r9/1:/Table/{4-5}] 548  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:04:57.961459 9861 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r9/1:/Table/{4-5}] 549  streamed snapshot a306ca16 at applied index 26 to (n3,s3):3LEARNER with 1.0 KiB in 0.00s @ 8.1 MiB/s: kvs=21 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.03s
I260425 12:04:58.201254 9850 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r9/1:/Table/{4-5}] 550  change replicas (add [(n3,s3):3] remove []): existing descriptor r9:/Table/{4-5} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:04:58.238549 9850 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r9/1:/Table/{4-5}] 551  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:04:58.313884 9713 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r2/1:/{Meta2-System/NodeL…}] 552  adding voter n3,s3: [1*:453, 2:453]
I260425 12:04:58.314069 9713 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r2/1:/{Meta2-System/NodeL…}] 553  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r2:/{Meta2-System/NodeLiveness} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:04:58.387654 9660 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r10/1:/Table/{5-6}] 554  transferring lease to n2,s2 usage=[batches/s=3.0 request_cpu/s=160µs raft_cpu/s=87µs write(keys)/s=0.6 write(bytes)/s=53 B read(keys)/s=2.9 read(bytes)/s=114 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118647.954780413,0 pro=1777118642.372182264,0 acq=Request type=LeaseLeader]
I260425 12:04:58.389272 9713 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r2/1:/{Meta2-System/NodeL…}] 555  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:04:58.486815 9775 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r2/1:/{Meta2-System/NodeL…}] 556  streamed snapshot 64aa979d at applied index 458 to (n3,s3):3LEARNER with 16 KiB in 0.00s @ 69 MiB/s: kvs=307 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.02s
I260425 12:04:58.699173 9713 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r2/1:/{Meta2-System/NodeL…}] 557  change replicas (add [(n3,s3):3] remove []): existing descriptor r2:/{Meta2-System/NodeLiveness} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:04:58.769542 9713 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r2/1:/{Meta2-System/NodeL…}] 558  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:04:58.846707 9931 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r20/1:/Table/1{6-7}] 559  adding voter n2,s2: [1*:19, 2:19]
I260425 12:04:58.846908 9931 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r20/1:/Table/1{6-7}] 560  change replicas (add [(n2,s2):3LEARNER] remove []): existing descriptor r20:/Table/1{6-7} [(n1,s1):1, (n3,s3):2, next=3, gen=2]
I260425 12:04:58.921410 9931 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r20/1:/Table/1{6-7}] 561  proposing SIMPLE(l3) [(n2,s2):3LEARNER]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3LEARNER] next=4
I260425 12:04:59.063029 9612 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r20/1:/Table/1{6-7}] 562  streamed snapshot 588dfe55 at applied index 21 to (n2,s2):3LEARNER with 739 B in 0.00s @ 5.7 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.07s
I260425 12:04:59.424368 9931 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r20/1:/Table/1{6-7}] 563  change replicas (add [(n2,s2):3] remove []): existing descriptor r20:/Table/1{6-7} [(n1,s1):1, (n3,s3):2, (n2,s2):3LEARNER, next=4, gen=3]
I260425 12:04:59.500572 9931 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r20/1:/Table/1{6-7}] 564  proposing SIMPLE(v3) [(n2,s2):3]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3] next=4
I260425 12:04:59.577795 10018 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r12/1:/Table/{7-8}] 565  adding voter n3,s3: [1*:26, 2:26]
I260425 12:04:59.578004 10018 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r12/1:/Table/{7-8}] 566  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r12:/Table/{7-8} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:04:59.653570 10018 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r12/1:/Table/{7-8}] 567  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:04:59.769581 9837 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r12/1:/Table/{7-8}] 568  streamed snapshot 5e2401fa at applied index 28 to (n3,s3):3LEARNER with 953 B in 0.00s @ 6.4 MiB/s: kvs=20 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:59.996095 10018 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r12/1:/Table/{7-8}] 569  change replicas (add [(n3,s3):3] remove []): existing descriptor r12:/Table/{7-8} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:00.071463 10018 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r12/1:/Table/{7-8}] 570  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:00.145901 9996 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r21/1:/Table/1{7-8}] 571  adding voter n3,s3: [1*:19, 2:19]
I260425 12:05:00.146070 9996 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r21/1:/Table/1{7-8}] 572  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r21:/Table/1{7-8} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:05:00.221264 9996 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r21/1:/Table/1{7-8}] 573  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:05:00.320807 10006 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r21/1:/Table/1{7-8}] 574  streamed snapshot 96a09679 at applied index 21 to (n3,s3):3LEARNER with 740 B in 0.00s @ 6.0 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.02s
I260425 12:05:00.388451 10009 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r4/1:/System/{NodeLive…-tsd}] 575  transferring lease to n3,s3 usage=[batches/s=1.6 request_cpu/s=341µs raft_cpu/s=2ms write(keys)/s=0.8 write(bytes)/s=68 KiB read(keys)/s=0.7 read(bytes)/s=113 KiB], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118647.487928471,0 pro=1777118641.865816425,0 acq=Request type=LeaseLeader]
I260425 12:05:00.531212 9996 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r21/1:/Table/1{7-8}] 576  change replicas (add [(n3,s3):3] remove []): existing descriptor r21:/Table/1{7-8} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:00.603617 9996 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r21/1:/Table/1{7-8}] 577  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:00.679006 9822 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r19/1:/Table/1{5-6}] 578  adding voter n3,s3: [1*:88, 2:88]
I260425 12:05:00.679216 9822 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r19/1:/Table/1{5-6}] 579  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r19:/Table/1{5-6} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:05:00.754486 9822 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r19/1:/Table/1{5-6}] 580  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:05:00.855402 10101 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r19/1:/Table/1{5-6}] 581  streamed snapshot 27bb69f8 at applied index 90 to (n3,s3):3LEARNER with 8.1 KiB in 0.00s @ 45 MiB/s: kvs=132 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.02s
I260425 12:05:01.069127 9822 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r19/1:/Table/1{5-6}] 582  change replicas (add [(n3,s3):3] remove []): existing descriptor r19:/Table/1{5-6} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:01.138358 9822 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r19/1:/Table/1{5-6}] 583  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:01.212246 10164 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r23/1:/Table/{19-20}] 584  adding voter n2,s2: [1*:19, 2:19]
I260425 12:05:01.212431 10164 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r23/1:/Table/{19-20}] 585  change replicas (add [(n2,s2):3LEARNER] remove []): existing descriptor r23:/Table/{19-20} [(n1,s1):1, (n3,s3):2, next=3, gen=2]
I260425 12:05:01.288363 10164 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r23/1:/Table/{19-20}] 586  proposing SIMPLE(l3) [(n2,s2):3LEARNER]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3LEARNER] next=4
I260425 12:05:01.389036 10203 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r56/1:/Table/5{3-4}] 587  transferring lease to n2,s2 usage=[batches/s=0.2 request_cpu/s=24µs raft_cpu/s=59µs write(keys)/s=0.2 write(bytes)/s=20 B read(keys)/s=0.0 read(bytes)/s=1 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118655.099223757,0 pro=1777118649.250064548,0 acq=Request type=LeaseLeader]
I260425 12:05:01.444568 10167 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r23/1:/Table/{19-20}] 588  streamed snapshot 27dec253 at applied index 21 to (n2,s2):3LEARNER with 740 B in 0.00s @ 6.1 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.08s
I260425 12:05:01.803521 10164 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r23/1:/Table/{19-20}] 589  change replicas (add [(n2,s2):3] remove []): existing descriptor r23:/Table/{19-20} [(n1,s1):1, (n3,s3):2, (n2,s2):3LEARNER, next=4, gen=3]
I260425 12:05:01.866638 10164 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r23/1:/Table/{19-20}] 590  proposing SIMPLE(v3) [(n2,s2):3]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3] next=4
I260425 12:05:01.947028 10230 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r25/1:/Table/2{1-2}] 591  adding voter n3,s3: [1*:24, 2:24]
I260425 12:05:01.947205 10230 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r25/1:/Table/2{1-2}] 592  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r25:/Table/2{1-2} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:05:02.022361 10230 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r25/1:/Table/2{1-2}] 593  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:05:02.120435 10235 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r25/1:/Table/2{1-2}] 594  streamed snapshot d4d8b74b at applied index 26 to (n3,s3):3LEARNER with 1.1 KiB in 0.00s @ 9.3 MiB/s: kvs=17 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.02s
I260425 12:05:02.335563 10230 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r25/1:/Table/2{1-2}] 595  change replicas (add [(n3,s3):3] remove []): existing descriptor r25:/Table/2{1-2} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:02.389655 10081 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r83/1:/Table/{80-106}] 596  transferring lease to n3,s3 usage=[batches/s=0.3 request_cpu/s=36µs raft_cpu/s=78µs write(keys)/s=0.4 write(bytes)/s=34 B read(keys)/s=0.1 read(bytes)/s=1 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118658.833061525,0 pro=1777118652.987530003,0 acq=Request type=LeaseLeader]
I260425 12:05:02.409691 10230 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r25/1:/Table/2{1-2}] 597  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:02.485115 10250 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r22/1:/Table/1{8-9}] 598  adding voter n2,s2: [1*:19, 2:19]
I260425 12:05:02.485367 10250 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r22/1:/Table/1{8-9}] 599  change replicas (add [(n2,s2):3LEARNER] remove []): existing descriptor r22:/Table/1{8-9} [(n1,s1):1, (n3,s3):2, next=3, gen=2]
I260425 12:05:02.544631 10250 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r22/1:/Table/1{8-9}] 600  proposing SIMPLE(l3) [(n2,s2):3LEARNER]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3LEARNER] next=4
I260425 12:05:02.687334 10219 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r22/1:/Table/1{8-9}] 601  streamed snapshot 6bdc742f at applied index 21 to (n2,s2):3LEARNER with 740 B in 0.00s @ 5.6 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.06s
I260425 12:05:03.066443 10250 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r22/1:/Table/1{8-9}] 602  change replicas (add [(n2,s2):3] remove []): existing descriptor r22:/Table/1{8-9} [(n1,s1):1, (n3,s3):2, (n2,s2):3LEARNER, next=4, gen=3]
I260425 12:05:03.130670 10250 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r22/1:/Table/1{8-9}] 603  proposing SIMPLE(v3) [(n2,s2):3]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3] next=4
I260425 12:05:03.205818 10152 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r28/1:/Table/2{4-5}] 604  adding voter n3,s3: [1*:19, 2:19]
I260425 12:05:03.205956 10152 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r28/1:/Table/2{4-5}] 605  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r28:/Table/2{4-5} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:05:03.292566 10152 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r28/1:/Table/2{4-5}] 606  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:05:03.390192 10307 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r81/1:/Table/7{8-9}] 607  transferring lease to n2,s2 usage=[batches/s=0.2 request_cpu/s=25µs raft_cpu/s=60µs write(keys)/s=0.2 write(bytes)/s=21 B read(keys)/s=0.0 read(bytes)/s=1 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118659.059339404,0 pro=1777118653.168019459,0 acq=Request type=LeaseLeader]
I260425 12:05:03.425461 10295 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r28/1:/Table/2{4-5}] 608  streamed snapshot 3bb4e4ba at applied index 21 to (n3,s3):3LEARNER with 740 B in 0.00s @ 5.9 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.06s
I260425 12:05:03.737088 10152 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r28/1:/Table/2{4-5}] 609  change replicas (add [(n3,s3):3] remove []): existing descriptor r28:/Table/2{4-5} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:03.798510 10152 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r28/1:/Table/2{4-5}] 610  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:03.873698 10157 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r26/1:/Table/2{2-3}] 611  adding voter n3,s3: [1*:19, 2:19]
I260425 12:05:03.873857 10157 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r26/1:/Table/2{2-3}] 612  change replicas (add [(n3,s3):3LEARNER] remove []): existing descriptor r26:/Table/2{2-3} [(n1,s1):1, (n2,s2):2, next=3, gen=2]
I260425 12:05:03.947491 10157 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r26/1:/Table/2{2-3}] 613  proposing SIMPLE(l3) [(n3,s3):3LEARNER]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3LEARNER] next=4
I260425 12:05:04.109388 10349 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r26/1:/Table/2{2-3}] 614  streamed snapshot 644d29e7 at applied index 21 to (n3,s3):3LEARNER with 740 B in 0.00s @ 5.5 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.09s
I260425 12:05:04.390987 10373 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r40/1:/Table/3{6-7}] 615  transferring lease to n3,s3 usage=[batches/s=0.2 request_cpu/s=23µs raft_cpu/s=55µs write(keys)/s=0.2 write(bytes)/s=18 B read(keys)/s=0.0 read(bytes)/s=1 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118652.471794048,0 pro=1777118646.615432499,0 acq=Request type=LeaseLeader]
I260425 12:05:04.476354 10157 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r26/1:/Table/2{2-3}] 616  change replicas (add [(n3,s3):3] remove []): existing descriptor r26:/Table/2{2-3} [(n1,s1):1, (n2,s2):2, (n3,s3):3LEARNER, next=4, gen=3]
I260425 12:05:04.552901 10157 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r26/1:/Table/2{2-3}] 617  proposing SIMPLE(v3) [(n3,s3):3]: after=[(n1,s1):1 (n2,s2):2 (n3,s3):3] next=4
I260425 12:05:04.627654 10377 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r31/1:/Table/2{7-8}] 618  adding voter n2,s2: [1*:25, 2:25]
I260425 12:05:04.627811 10377 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r31/1:/Table/2{7-8}] 619  change replicas (add [(n2,s2):3LEARNER] remove []): existing descriptor r31:/Table/2{7-8} [(n1,s1):1, (n3,s3):2, next=3, gen=2]
I260425 12:05:04.704049 10377 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r31/1:/Table/2{7-8}] 620  proposing SIMPLE(l3) [(n2,s2):3LEARNER]: after=[(n1,s1):1 (n3,s3):2 (n2,s2):3LEARNER] next=4
